"Year","Plot","SpeciesID","TotalAbundance","Onset","Peak","End","Duration","Onset_DOY","Peak_DOY","End_DOY","Onset_Temp","Peak_Temp","End_Temp"
2017,"Art4","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Ichneumonidae",0,NA,NA,NA,NA,184,209,230,1.85036680911681,5.84611111111111,8.1025
2017,"Art4","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Linyphiidae",0,NA,NA,NA,NA,165,183,232,-1.21185541310541,1.68203347578348,7.94263888888889
2017,"Art4","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Lycosidae",0,NA,NA,NA,NA,168,190,221,-0.39977207977208,2.78847222222222,7.73
2017,"Art4","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","MYSC",0,NA,NA,NA,NA,183,193,205,1.68203347578348,2.80875,4.91611111111111
2017,"Art4","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Noctuidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Nymphalidae",0,NA,NA,NA,NA,198,209,220,3.15041666666667,5.84611111111111,7.77819444444444
2017,"Art4","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Phoridae",0,NA,NA,NA,NA,197,210,222,2.81333333333333,6.11138888888889,7.76319444444444
2017,"Art4","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","PieridaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Scathophagidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Syrphidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Tachinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Thomisidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art4","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Acari",6036,193.807828354774,211.687036675529,228.690637577749,34.8828092229755,171,191,218,-0.00866096866096865,2.84638888888889,7.87430555555556
2017,"Art5","Agromyzidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","ANMU",1276,162.38870289101,191.562374929363,216.988253375824,54.5995504848139,167,188,210,-0.603105413105413,2.56902777777778,6.11138888888889
2017,"Art5","Aphidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Apidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Arthropoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Braconidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Calliphoridae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Chalcidoidea",56,194.289530866947,205.353776985666,218.589965921593,24.300435054646,187,208,224,2.4575462962963,5.53527777777778,7.92819444444444
2017,"Art5","CHCE",1014,180.093219062867,191.338614567713,202.113858776033,22.0206397131664,162,177,196,-2.62032763532764,0.706894586894587,2.63847222222222
2017,"Art5","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Coccoidea",4,NA,NA,NA,NA,194,207,222,2.69847222222222,5.31291666666667,7.76319444444444
2017,"Art5","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Collembola",4095,165.618684574543,187.664449117922,209.556407332366,43.9377227578221,160,178,201,-3.49768874643875,1.04592236467236,3.56166666666667
2017,"Art5","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Culicidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Dictynidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Empididae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Ichneumonidae",151,194.727717042613,206.496714211147,221.200629513335,26.4729124707216,178,201,224,1.04592236467236,3.56166666666667,7.92819444444444
2017,"Art5","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Linyphiidae",176,158.392156425786,187.259252532286,231.200458159056,72.8083017332701,156,172,216,-4.3725,0.0489779202279202,7.88027777777778
2017,"Art5","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Lycosidae",456,166.034454486908,193.717194323711,221.330610342964,55.2961558560558,159,179,211,-3.84213319088319,1.30036680911681,6.41555555555556
2017,"Art5","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Lygaeidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","MYSC",2190,181.122355590985,190.657455202532,199.766705135243,18.6443495442576,168,180,195,-0.39977207977208,1.40967236467236,2.57513888888889
2017,"Art5","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Noctuidae",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Nymphalidae",19,NA,NA,NA,NA,188,198,208,2.56902777777778,3.15041666666667,5.53527777777778
2017,"Art5","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Phoridae",200,202.662647916043,208.932864815938,216.166262683329,13.5036147672865,187,200,212,2.4575462962963,3.39902777777778,6.75388888888889
2017,"Art5","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","PieridaeÂ ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Scathophagidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Syrphidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Tachinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Thomisidae",33,NA,NA,NA,NA,163,190,218,-2.17032763532764,2.78847222222222,7.87430555555556
2017,"Art5","Thysanoptera",69,202.461106599529,217.574106070782,225.701702363039,23.2405957635103,NA,NA,NA,NA,NA,NA
2017,"Art5","Tipulidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Tipuloidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art5","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Acari",0,NA,NA,NA,NA,165,179,202,-1.21185541310541,1.30036680911681,3.79194444444444
2017,"Art6","Agromyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","ANMU",0,NA,NA,NA,NA,164,181,204,-1.69254985754986,1.45189458689459,4.52458333333333
2017,"Art6","Aphidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Apidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Arthropoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Braconidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Calliphoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Cecidomyiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Ceraphronoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Chalcidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","CHCE",0,NA,NA,NA,NA,160,175,197,-3.49768874643875,0.200783475783476,2.81333333333333
2017,"Art6","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Coccoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Collembola",0,NA,NA,NA,NA,158,171,192,-4.04907763532764,-0.00866096866096865,2.80486111111111
2017,"Art6","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Culicidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Dictynidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Empididae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Hymenoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Ichneumonidae",0,NA,NA,NA,NA,209,223,234,5.84611111111111,7.81,7.51902777777778
2017,"Art6","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Linyphiidae",0,NA,NA,NA,NA,155,171,201,-4.49180555555556,-0.00866096866096865,3.56166666666667
2017,"Art6","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Lycosidae",0,NA,NA,NA,NA,164,183,209,-1.69254985754986,1.68203347578348,5.84611111111111
2017,"Art6","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Lygaeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","MYSC",0,NA,NA,NA,NA,189,197,203,2.70111111111111,2.81333333333333,4.12680555555556
2017,"Art6","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Noctuidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Nymphalidae",0,NA,NA,NA,NA,202,210,218,3.79194444444444,6.11138888888889,7.87430555555556
2017,"Art6","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Phoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","PieridaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Scathophagidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Syrphidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Tachinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Thomisidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Thysanoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Tipuloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art6","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Acari",7640,190.290996241429,208.836503181297,225.964704808764,35.6737085673341,171,193,217,-0.00866096866096865,2.80875,7.91930555555556
2017,"Art7","Agromyzidae",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","ANMU",1041,163.372874200651,192.792121506616,216.651212967903,53.2783387672521,166,188,209,-0.820883190883191,2.56902777777778,5.84611111111111
2017,"Art7","Aphidoidea",123,211.872264875535,226.109206407589,235.678384699172,23.8061198236364,180,210,231,1.40967236467236,6.11138888888889,8.00902777777778
2017,"Art7","Apidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Arthropoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Braconidae",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Calliphoridae",3,NA,NA,NA,NA,146,171,225,-6.02666666666667,-0.00866096866096865,8.16888888888889
2017,"Art7","Cecidomyiidae",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Ceraphronoidea",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Chalcidoidea",54,192.057761095531,203.536178597899,216.407140268778,24.3493791732464,174,197,216,0.128283475783476,2.81333333333333,7.88027777777778
2017,"Art7","CHCE",649,176.763811904598,188.262871251623,199.664354757793,22.9005428531944,160,175,196,-3.49768874643875,0.200783475783476,2.63847222222222
2017,"Art7","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Coccoidea",0,NA,NA,NA,NA,182,201,218,1.54314458689459,3.56166666666667,7.87430555555556
2017,"Art7","Coleoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Collembola",3724,170.735188578192,186.617328554277,202.402166677546,31.6669780993538,158,177,203,-4.04907763532764,0.706894586894587,4.12680555555556
2017,"Art7","Copepoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Culicidae",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Cynipoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Dictynidae",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Diptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Empididae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Enchytraeidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Ephydridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Faniidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Geometridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Gracilariidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Heleomyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Hemiptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Hymenoptera",0,NA,NA,NA,NA,168,195,214,-0.39977207977208,2.57513888888889,7.52333333333333
2017,"Art7","Ichneumonidae",260,196.66786963476,211.071407335574,228.428159449079,31.7602898143188,178,200,221,1.04592236467236,3.39902777777778,7.73
2017,"Art7","Latridiidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Lepidoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Linyphiidae",157,159.84701500307,190.063932271472,229.605898104754,69.7588831016843,157,172,203,-4.30134615384615,0.0489779202279202,4.12680555555556
2017,"Art7","Lycaenidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Lycosidae",275,171.755329780739,198.101638544691,224.058280491511,52.3029507107715,160,181,214,-3.49768874643875,1.45189458689459,7.52333333333333
2017,"Art7","Lycosidae egg sac",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Lygaeidae",2,NA,NA,NA,NA,182,213,234,1.54314458689459,7.16097222222222,7.51902777777778
2017,"Art7","Megaspilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","MYSC",1344,179.734365517729,189.34428735375,199.050815270155,19.3164497524257,163,174,187,-2.17032763532764,0.128283475783476,2.4575462962963
2017,"Art7","Nematoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Noctuidae",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Notostraca",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Nymphalidae",11,NA,NA,NA,NA,194,204,214,2.69847222222222,4.52458333333333,7.52333333333333
2017,"Art7","Ostracoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Phoridae",178,196.027475465584,208.627439598856,222.172708992302,26.1452335267177,190,202,216,2.78847222222222,3.79194444444444,7.88027777777778
2017,"Art7","Pieridae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","PieridaeÂ ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Piophilidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Platygastridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Plutellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Psocoptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Psylloidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Scathophagidae",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Scelionidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Scelionidaee",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Siphonaptera",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Syrphidae",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Tachinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Tardigrada",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Tenthredinidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Thomisidae",34,NA,NA,NA,NA,161,186,216,-3.0469943019943,2.2167556980057,7.88027777777778
2017,"Art7","Thysanoptera",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Tipulidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Tipuloidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Tortricidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Trichoceridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","Triopsidae ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,"Art7","TriopsidaeÂ ",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Acari",22,NA,NA,NA,NA,168,187,208,-1.05680555555556,0.955972222222222,3.09333333333333
2018,"Art1","Agromyzidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","ANMU",516,194.197704219149,209.763559996822,228.943393219309,34.7456890001597,167,183,204,-1.12180555555556,0.647638888888889,3.05541666666667
2018,"Art1","Aphidoidea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Apidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Aranea",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Arthropoda",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Braconidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Calliphoridae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Cecidomyiidae",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Ceraphronidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Ceraphronoidea",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","Chalcidoidea",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"Art1","CHCE",27209,188.33356842719,193.615514285699,198.963236417651,10.6296679904611,160,172,184,-1.62986111111111,-0.988472222222222,0.725416666666667
2018,"Art1","Coccinellidae",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
